delta_v (RPM),w (rad/s),v_x (m/s)
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0641667,0.00122173,0
0.430833,-0.00820305,0.0255876
-0.650833,0.0123918,0.0149261
-1.2925,0.0246091,0.0149261
0.293333,-0.00558505,0.0191907
0.641667,-0.0122173,0.021323
-1.155,0.0219911,0.0234553
-2.16333,0.0411898,0.0255876
0.146667,-0.00279253,0.0255876
0.385,-0.00733038,0.0277199
1.61333,-0.0307178,0.0319845
-2.74083,0.0521853,0.0277199
0.256667,-0.00488692,0.0234553
0.0183333,-0.000349066,0.0255876
-1.6775,0.0319395,0.0255876
0.201667,-0.00383972,0.0234553
0.0733333,-0.00139626,0.0277199
-0.4675,0.00890118,0.0277199
-2.24583,0.0427606,0.0255876
0.595833,-0.0113446,0.0234553
1.36583,-0.0260054,0.0362491
-2.29167,0.0436332,0.0277199
1.045,-0.0198968,0.0298522
0.311667,-0.00593412,0.0319845
-0.100833,0.00191986,0.0319845
0.825,-0.015708,0.0319845
0.825,-0.015708,0.0319845
0.999167,-0.0190241,0.0277199
0.366667,-0.00698132,0.0362491
0.375833,-0.00715585,0.0362491
-0.715,0.0136136,0.0234553
0.650833,-0.0123918,0.0362491
-1.1275,0.0214675,0.0319845
0.815833,-0.0155334,0.0298522
-1.21917,0.0232129,0.0362491
0.485833,-0.00925025,0.0319845
-0.0458333,0.000872665,0.0362491
-1.80583,0.034383,0.0362491
1.595,-0.0303687,0.0319845
0.11,-0.0020944,0.0341168
-0.623333,0.0118682,0.0277199
-0.293333,0.00558505,0.0362491
-1.52167,0.0289725,0.0362491
0.504167,-0.00959931,0.0298522
0.339167,-0.00645772,0.0383814
-1.7325,0.0329867,0.0341168
0.99,-0.0188496,0.0341168
0.641667,-0.0122173,0.0405137
0.88,-0.0167552,0.0298522
-0.256667,0.00488692,0.0405137
-1.93417,0.0368264,0.042646
0.403333,-0.00767945,0.0362491
0.55,-0.010472,0.042646
1.0175,-0.0193732,0.0319845
1.375,-0.0261799,0.0383814
-2.5575,0.0486947,0.0405137
2.12667,-0.0404916,0.0298522
-1.2925,0.0246091,0.0405137
0.760833,-0.0144862,0.0383814
0.22,-0.00418879,0.0298522
0.916667,-0.0174533,0.0405137
-2.3925,0.0455531,0.0405137
1.485,-0.0282743,0.0319845
0.430833,-0.00820305,0.0447783
-1.96167,0.03735,0.0362491
-0.1925,0.00366519,0.0405137
-2.96083,0.0563741,0.042646
1.24667,-0.0237365,0.042646
-1.35667,0.0258309,0.0447783
1.09083,-0.0207694,0.042646
-0.275,0.00523599,0.0405137
1.38417,-0.0263545,0.0383814
-0.394167,0.00750492,0.0405137
0.641667,-0.0122173,0.0405137
-1.83333,0.0349066,0.0341168
0.119167,-0.00226893,0.0405137
-1.21,0.0230383,0.0362491
0.605,-0.0115192,0.0405137
0.229167,-0.00436332,0.0447783
-0.385,0.00733038,0.0383814
-0.146667,0.00279253,0.042646
0.513333,-0.00977384,0.0405137
0.366667,-0.00698132,0.0469106
0.366667,-0.00698132,0.0469106
0.531667,-0.0101229,0.0511753
-1.485,0.0282743,0.0469106
0.8525,-0.0162316,0.042646
-0.825,0.015708,0.0405137
1.88833,-0.0359538,0.042646
-1.3475,0.0256563,0.0447783
1.97083,-0.0375246,0.042646
-1.21,0.0230383,0.0447783
1.44833,-0.0275762,0.0362491
0.586667,-0.0111701,0.0511753
1.22833,-0.0233874,0.0447783
-0.495,0.00942478,0.049043
0.2475,-0.00471239,0.0383814
-1.00833,0.0191986,0.0447783
0.6325,-0.0120428,0.0469106
-1.1825,0.0225147,0.0383814
0.605,-0.0115192,0.0447783
-0.394167,0.00750492,0.0405137
0.925833,-0.0176278,0.0447783
-0.999167,0.0190241,0.0469106
0.320833,-0.00610865,0.049043
-2.89667,0.0551524,0.042646
0.540833,-0.0102974,0.049043
-1.9525,0.0371755,0.0383814
0.77,-0.0146608,0.0447783
-0.449167,0.00855211,0.042646
-0.0183333,0.000349066,0.049043
-0.0183333,0.000349066,0.049043
0.678333,-0.0129154,0.042646
-1.13667,0.0216421,0.042646
0.458333,-0.00872665,0.042646
-0.916667,0.0174533,0.042646
0.971667,-0.0185005,0.0511753
0.375833,-0.00715585,0.0383814
-0.760833,0.0144862,0.042646
0.485833,-0.00925025,0.0447783
0.485833,-0.00925025,0.0447783
-0.320833,0.00610865,0.0511753
0.495,-0.00942478,0.0383814
-0.614167,0.0116937,0.0447783
0.320833,-0.00610865,0.0447783
-1.05417,0.0200713,0.049043
-0.265833,0.00506145,0.0469106
1.16417,-0.0221657,0.0447783
-0.5775,0.0109956,0.049043
0.531667,-0.0101229,0.0447783
-0.9075,0.0172788,0.049043
1.06333,-0.0202458,0.049043
0.870833,-0.0165806,0.0469106
-0.760833,0.0144862,0.049043
-0.0183333,0.000349066,0.0469106
0.256667,-0.00488692,0.0447783
-2.695,0.0513127,0.0447783
0.146667,-0.00279253,0.0447783
-0.77,0.0146608,0.0447783
0.55,-0.010472,0.0469106
0.495,-0.00942478,0.042646
0.210833,-0.00401426,0.0554399
0.00916667,-0.000174533,0.0447783
0.430833,-0.00820305,0.0533076
0.229167,-0.00436332,0.0469106
0.320833,-0.00610865,0.0511753
-0.0641667,0.00122173,0.049043
-0.339167,0.00645772,0.0533076
-0.513333,0.00977384,0.0469106
-0.476667,0.00907571,0.0554399
0.559167,-0.0106465,0.0447783
-0.183333,0.00349066,0.0511753
0.1375,-0.00261799,0.0447783
-0.385,0.00733038,0.0511753
-0.4675,0.00890118,0.0447783
-1.1275,0.0214675,0.0511753
-0.293333,0.00558505,0.0405137
0.430833,-0.00820305,0.0554399
-0.559167,0.0106465,0.042646
0.238333,-0.00453786,0.0469106
-0.0458333,0.000872665,0.0447783
0.614167,-0.0116937,0.0511753
-0.421667,0.00802851,0.0447783
-0.485833,0.00925025,0.0447783
-0.8525,0.0162316,0.042646
-0.8525,0.0162316,0.042646
-0.1925,0.00366519,0.0405137
-0.210833,0.00401426,0.049043
-0.394167,0.00750492,0.0469106
-0.201667,0.00383972,0.0447783
0.394167,-0.00750492,0.0533076
1.21,-0.0230383,0.0469106
-0.953333,0.0181514,0.0447783
0.0916667,-0.00174533,0.0469106
0.0916667,-0.00174533,0.0469106
0.751667,-0.0143117,0.0469106
-0.5775,0.0109956,0.0533076
0.806667,-0.0153589,0.0469106
-0.999167,0.0190241,0.0511753
1.94333,-0.037001,0.0469106
0.155833,-0.00296706,0.0533076
-1.85167,0.0352557,0.0447783
0.421667,-0.00802851,0.049043
-1.485,0.0282743,0.0469106
0.284167,-0.00541052,0.0511753
-2.52083,0.0479966,0.0469106
3.3,-0.0628319,0.049043
-2.7225,0.0518363,0.0533076
3.52917,-0.0671952,0.0469106
-1.32917,0.0253073,0.0511753
1.58583,-0.0301942,0.0469106
-2.51167,0.047822,0.0469106
1.50333,-0.0286234,0.0447783
-2.42917,0.0462512,0.0511753
2.52083,-0.0479966,0.0469106
2.52083,-0.0479966,0.0469106
1.38417,-0.0263545,0.0447783
-0.320833,0.00610865,0.049043
-1.86083,0.0354302,0.049043
2.81417,-0.0535816,0.0533076
-2.76833,0.0527089,0.0511753
1.35667,-0.0258309,0.042646
-2.45667,0.0467748,0.0469106
3.18083,-0.0605629,0.049043
-3.75833,0.0715585,0.049043
2.27333,-0.0432842,0.0511753
-3.63917,0.0692896,0.0469106
-1.91583,0.0364774,0.0511753
0.4125,-0.00785398,0.0511753
-3.1625,0.0602139,0.0533076
0.0825,-0.0015708,0.0533076
0.284167,-0.00541052,0.0511753
-0.385,0.00733038,0.0533076
1.3475,-0.0256563,0.0447783
1.43917,-0.0274017,0.0533076
-2.85083,0.0542797,0.049043
0.66,-0.0125664,0.0511753
-1.06333,0.0202458,0.049043
3.42833,-0.0652753,0.0469106
-3.34583,0.0637045,0.0554399
1.75083,-0.0333358,0.049043
-3.15333,0.0600393,0.0447783
3.56583,-0.0678933,0.0469106
-0.119167,0.00226893,0.0469106
-4.41833,0.0841249,0.049043
-1.25583,0.023911,0.0469106
-0.870833,0.0165806,0.0533076
-0.3575,0.00680678,0.0511753
0.375833,-0.00715585,0.0511753
4.05167,-0.0771436,0.0511753
-3.30917,0.0630064,0.0511753
4.14333,-0.0788889,0.049043
-5.06917,0.0965167,0.049043
4.51917,-0.0860447,0.0469106
-4.47333,0.0851721,0.0511753
3.42833,-0.0652753,0.0511753
-3.42833,0.0652753,0.0511753
-0.458333,0.00872665,0.0511753
-0.669167,0.0127409,0.049043
-0.953333,0.0181514,0.049043
-2.71333,0.0516617,0.0469106
3.77667,-0.0719076,0.0447783
4.4275,-0.0842994,0.0554399
-2.86917,0.0546288,0.0533076
4.06083,-0.0773181,0.049043
-3.97833,0.0757473,0.0533076
2.29167,-0.0436332,0.0469106
-3.28167,0.0624828,0.042646
0.238333,-0.00453786,0.0511753
3.19917,-0.060912,0.0469106
3.70333,-0.0705113,0.0533076
-3.77667,0.0719076,0.0511753
-3.77667,0.0719076,0.0511753
-4.77583,0.0909317,0.049043
3.19917,-0.060912,0.049043
-4.32667,0.0823795,0.049043
3.6025,-0.0685914,0.0533076
-1.76917,0.0336849,0.049043
3.52,-0.0670206,0.0511753
0.825,-0.015708,0.0511753
2.02583,-0.0385718,0.0533076
2.79583,-0.0532325,0.0469106
-2.97,0.0565487,0.049043
4.00583,-0.0762709,0.0511753
4.00583,-0.0762709,0.0511753
3.4925,-0.066497,0.049043
-1.54917,0.0294961,0.0511753
4.44583,-0.0846485,0.0554399
-5.21583,0.0993092,0.0469106
3.905,-0.074351,0.0447783
-4.80333,0.0914553,0.0511753
3.22667,-0.0614356,0.0447783
-4.345,0.0827286,0.0447783
-2.52083,0.0479966,0.0533076
4.4,-0.0837758,0.0469106
-5.46333,0.104022,0.0511753
4.62,-0.0879646,0.0447783
-3.92333,0.0747001,0.0554399
4.03333,-0.0767945,0.049043
-4.36333,0.0830777,0.0469106
-4.36333,0.0830777,0.0469106
-4.98667,0.0949459,0.0511753
5.29833,-0.10088,0.049043
-1.86083,0.0354302,0.0469106
2.3925,-0.0455531,0.0511753
4.83083,-0.0919789,0.0511753
-2.97917,0.0567232,0.049043
4.22583,-0.0804597,0.0511753
4.22583,-0.0804597,0.0511753
4.38167,-0.0834267,0.0511753
-3.73083,0.0710349,0.0447783
3.39167,-0.0645772,0.0511753
-3.135,0.0596903,0.0469106
2.86917,-0.0546288,0.0469106
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0825,-0.0015708,0
0.229167,-0.00436332,0
-0.155833,0.00296706,0.0149261
0.605,-0.0115192,0.0127938
-0.531667,0.0101229,0.0106615
-2.8875,0.0549779,0.0149261
-0.458333,0.00872665,0.0170584
0,0,0.0191907
-0.100833,0.00191986,0.0191907
-0.449167,0.00855211,0.0149261
-0.5775,0.0109956,0.0234553
-0.476667,0.00907571,0.0298522
1.00833,-0.0191986,0.0255876
-0.980833,0.018675,0.021323
-0.980833,0.018675,0.021323
-1.6775,0.0319395,0.0298522
1.53083,-0.029147,0.021323
-1.25583,0.023911,0.0255876
-1.27417,0.0242601,0.0234553
0.925833,-0.0176278,0.021323
-0.00916667,0.000174533,0.0255876
-2.15417,0.0410152,0.0277199
0.0275,-0.000523599,0.0298522
0.870833,-0.0165806,0.0298522
0.650833,-0.0123918,0.0298522
-0.861667,0.0164061,0.0277199
1.50333,-0.0286234,0.0255876
1.32,-0.0251327,0.0298522
-2.8875,0.0549779,0.0362491
2.585,-0.0492183,0.0298522
-0.339167,0.00645772,0.0319845
-2.96083,0.0563741,0.0298522
0.925833,-0.0176278,0.0319845
0.724167,-0.0137881,0.0341168
-0.650833,0.0123918,0.0319845
1.31083,-0.0249582,0.0341168
1.25583,-0.023911,0.0341168
1.25583,-0.023911,0.0341168
0.513333,-0.00977384,0.0298522
0.586667,-0.0111701,0.0341168
-0.513333,0.00977384,0.0298522
0.925833,-0.0176278,0.0362491
-0.678333,0.0129154,0.0362491
1.03583,-0.0197222,0.0362491
1.06333,-0.0202458,0.0383814
-2.3925,0.0455531,0.0362491
0.8525,-0.0162316,0.0319845
0.449167,-0.00855211,0.0383814
-2.695,0.0513127,0.0362491
1.06333,-0.0202458,0.0319845
-0.0275,0.000523599,0.0383814
0.293333,-0.00558505,0.0319845
-1.1,0.020944,0.0405137
-1.47583,0.0280998,0.0319845
-0.1925,0.00366519,0.0298522
0.641667,-0.0122173,0.042646
-0.513333,0.00977384,0.0383814
0.100833,-0.00191986,0.0469106
-1.76,0.0335103,0.0362491
1.5675,-0.0298451,0.0277199
1.5675,-0.0298451,0.0277199
-0.751667,0.0143117,0.0405137
-0.174167,0.00331613,0.0469106
-1.65917,0.0315905,0.0383814
0.485833,-0.00925025,0.0383814
1.68667,-0.0321141,0.0319845
-1.14583,0.0218166,0.0277199
0.146667,-0.00279253,0.0405137
-4.21667,0.0802851,0.0383814
1.09083,-0.0207694,0.0383814
0.256667,-0.00488692,0.0405137
-0.430833,0.00820305,0.0298522
0.0825,-0.0015708,0.0405137
-1.045,0.0198968,0.0469106
0.119167,-0.00226893,0.0447783
-0.889167,0.0169297,0.0447783
0.348333,-0.00663225,0.0319845
-0.834167,0.0158825,0.0405137
0.0641667,-0.00122173,0.0319845
-0.66,0.0125664,0.0447783
0.0916667,-0.00174533,0.0447783
-0.0916667,0.00174533,0.0447783
-0.0825,0.0015708,0.0362491
-0.11,0.0020944,0.0469106
0.0183333,-0.000349066,0.0383814
-0.568333,0.010821,0.0405137
-0.449167,0.00855211,0.049043
0.0458333,-0.000872665,0.0405137
0.119167,-0.00226893,0.0511753
-0.210833,0.00401426,0.0511753
0.201667,-0.00383972,0.0554399
-0.531667,0.0101229,0.0405137
0.0825,-0.0015708,0.0511753
0.6325,-0.0120428,0.0405137
0.403333,-0.00767945,0.0511753
0.696667,-0.0132645,0.0469106
0.0183333,-0.000349066,0.0554399
0.449167,-0.00855211,0.0469106
-0.4125,0.00785398,0.049043
0.430833,-0.00820305,0.0447783
-0.55,0.010472,0.0511753
1.88833,-0.0359538,0.0405137
-0.6875,0.01309,0.049043
1.98917,-0.0378736,0.0469106
-1.58583,0.0301942,0.0362491
3.1625,-0.0602139,0.0469106
-1.97083,0.0375246,0.049043
3.14417,-0.0598648,0.042646
-1.94333,0.037001,0.042646
2.32833,-0.0443314,0.0469106
0.0825,-0.0015708,0.0469106
-1.74167,0.0331613,0.0362491
2.1175,-0.0403171,0.0469106
-2.70417,0.0514872,0.0405137
-2.70417,0.0514872,0.0405137
-2.97,0.0565487,0.0405137
2.04417,-0.0389208,0.0447783
0.595833,-0.0113446,0.0405137
-0.256667,0.00488692,0.0383814
1.045,-0.0198968,0.0383814
1.80583,-0.034383,0.042646
-1.64083,0.0312414,0.042646
1.63167,-0.0310669,0.0469106
0.751667,-0.0143117,0.042646
1.155,-0.0219911,0.0469106
-2.78667,0.053058,0.0511753
-3.63,0.069115,0.042646
-2.63083,0.0500909,0.0533076
2.70417,-0.0514872,0.0533076
2.70417,-0.0514872,0.0533076
4.07917,-0.0776672,0.049043
-3.1625,0.0602139,0.0511753
1.86083,-0.0354302,0.049043
-5.27083,0.100356,0.042646
3.63917,-0.0692896,0.049043
-2.81417,0.0535816,0.049043
3.91417,-0.0745256,0.0511753
-4.18,0.079587,0.0447783
3.03417,-0.0577704,0.0511753
-3.99667,0.0760964,0.0447783
5.10583,-0.0972148,0.0447783
5.10583,-0.0972148,0.0447783
5.6375,-0.107338,0.049043
-5.72917,0.109083,0.0447783
5.39,-0.102625,0.0533076
-4.18917,0.0797615,0.0469106
4.84,-0.0921534,0.0511753
-5.95833,0.113446,0.049043
5.555,-0.105767,0.0511753
-4.74833,0.0904081,0.049043
1.05417,-0.0200713,0.042646
1.35667,-0.0258309,0.042646
2.09,-0.0397935,0.049043
2.10833,-0.0401426,0.042646
-1.76917,0.0336849,0.0511753
4.14333,-0.0788889,0.0469106
2.13583,-0.0406662,0.049043
3.905,-0.074351,0.0511753
0.650833,-0.0123918,0.049043
1.68667,-0.0321141,0.049043
-0.339167,0.00645772,0.0533076
2.75917,-0.0525344,0.049043
-4.51,0.0858702,0.0469106
3.19,-0.0607375,0.0511753
0.11,-0.0020944,0.0533076
4.3175,-0.082205,0.0469106
-2.86917,0.0546288,0.0447783
2.475,-0.0471239,0.0511753
-5.17917,0.0986111,0.0447783
1.60417,-0.0305433,0.0511753
-3.00667,0.0572468,0.0511753
2.35583,-0.044855,0.0469106
-4.08833,0.0778417,0.0511753
-4.06083,0.0773181,0.0469106
0.586667,-0.0111701,0.0447783
0.586667,-0.0111701,0.0447783
-0.595833,0.0113446,0.0447783
0.394167,-0.00750492,0.0469106
4.4,-0.0837758,0.049043
-4.62917,0.0881391,0.049043
3.12583,-0.0595157,0.049043
-5.71083,0.108734,0.0469106
5.1425,-0.097913,0.049043
-3.81333,0.0726057,0.049043
3.81333,-0.0726057,0.0511753
-4.19833,0.0799361,0.049043
0.284167,-0.00541052,0.0511753
-5.31667,0.101229,0.049043
2.16333,-0.0411898,0.0511753
-4.21667,0.0802851,0.042646
3.4375,-0.0654498,0.0469106
3.50167,-0.0666716,0.0511753
1.19167,-0.0226893,0.0511753
3.685,-0.0701622,0.0511753
-3.41917,0.0651008,0.049043
2.75917,-0.0525344,0.0554399
-5.10583,0.0972148,0.0447783
5.02333,-0.095644,0.0511753
-4.82167,0.0918043,0.0469106
4.25333,-0.0809833,0.049043
-1.9525,0.0371755,0.0469106
5.06,-0.0963422,0.0511753
-1.46667,0.0279253,0.0469106
-1.265,0.0240855,0.0511753
4.52833,-0.0862193,0.049043
-1.74167,0.0331613,0.0511753
4.4275,-0.0842994,0.0469106
4.4275,-0.0842994,0.0469106
4.4,-0.0837758,0.0511753
-3.1075,0.0591667,0.0533076
3.685,-0.0701622,0.0447783
-5.64667,0.107512,0.0469106
4.785,-0.0911062,0.0533076
-5.95833,0.113446,0.049043
4.39083,-0.0836013,0.0511753
-5.12417,0.0975639,0.0469106
-2.18167,0.0415388,0.0447783
1.5125,-0.0287979,0.049043
1.5125,-0.0287979,0.049043
3.30917,-0.0630064,0.049043
-1.93417,0.0368264,0.0511753
2.38333,-0.0453786,0.0511753
0.540833,-0.0102974,0.0469106
3.3825,-0.0644026,0.0511753
-3.94167,0.0750492,0.0469106
3.29083,-0.0626573,0.0511753
-4.50083,0.0856957,0.049043
4.8675,-0.092677,0.049043
-3.63917,0.0692896,0.0447783
1.83333,-0.0349066,0.049043
-5.13333,0.0977384,0.0447783
0.495,-0.00942478,0.0511753
2.75,-0.0523599,0.0511753
-4.50083,0.0856957,0.0533076
4.21667,-0.0802851,0.049043
-4.79417,0.0912807,0.0533076
3.1075,-0.0591667,0.0447783
-0.6325,0.0120428,0.0447783
0.394167,-0.00750492,0.0554399
0.33,-0.00628319,0.0447783
-1.24667,0.0237365,0.042646
1.80583,-0.034383,0.042646
0.77,-0.0146608,0.049043
1.49417,-0.0284489,0.0405137
-0.834167,0.0158825,0.0447783
-0.77,0.0146608,0.0405137
-1.925,0.0366519,0.049043
2.43833,-0.0464258,0.049043
0.971667,-0.0185005,0.0469106
1.05417,-0.0200713,0.0511753
-2.2825,0.0434587,0.0511753
1.65,-0.0314159,0.049043
-3.2175,0.0612611,0.0511753
-3.2175,0.0612611,0.0511753
-2.53917,0.0483456,0.0447783
3.40083,-0.0647517,0.0469106
-3.45583,0.0657989,0.0469106
2.97917,-0.0567232,0.049043
-3.15333,0.0600393,0.0447783
2.2275,-0.0424115,0.0511753
-2.8875,0.0549779,0.0447783
0.284167,-0.00541052,0.0511753
-2.52083,0.0479966,0.0447783
0.980833,-0.018675,0.0511753
1.7875,-0.0340339,0.049043
0.275,-0.00523599,0.049043
4.17083,-0.0794125,0.0511753
-2.31,0.0439823,0.0511753
2.43833,-0.0464258,0.0511753
-3.72167,0.0708604,0.049043
2.76833,-0.0527089,0.0511753
2.76833,-0.0527089,0.0511753
2.5575,-0.0486947,0.049043
-3.465,0.0659734,0.0447783
0.1375,-0.00261799,0.049043
0.201667,-0.00383972,0.0447783
1.045,-0.0198968,0.049043
1.045,-0.0198968,0.049043
3.3825,-0.0644026,0.0469106
1.8975,-0.0361283,0.049043
-4.17083,0.0794125,0.0511753
3.69417,-0.0703368,0.0469106
-4.2625,0.0811578,0.0469106
-4.5375,0.0863938,0.049043
-4.5375,0.0863938,0.049043
-4.03333,0.0767945,0.042646
0.870833,-0.0165806,0.049043
-3.08,0.0586431,0.042646
1.11833,-0.021293,0.049043
2.93333,-0.0558505,0.0511753
-2.64917,0.05044,0.0511753
-1.86083,0.0354302,0.0447783
-0.88,0.0167552,0.0447783
3.905,-0.074351,0.00639691
-1.925,0.0366519,0
-0.7975,0.0151844,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.430833,-0.00820305,0.0255876
-0.650833,0.0123918,0.0149261
-1.2925,0.0246091,0.0149261
0.293333,-0.00558505,0.0191907
0.641667,-0.0122173,0.021323
-1.155,0.0219911,0.0234553
-2.16333,0.0411898,0.0255876
0.146667,-0.00279253,0.0255876
0.385,-0.00733038,0.0277199
1.61333,-0.0307178,0.0319845
-2.74083,0.0521853,0.0277199
0.256667,-0.00488692,0.0234553
0.0183333,-0.000349066,0.0255876
-1.6775,0.0319395,0.0255876
0.201667,-0.00383972,0.0234553
0.0733333,-0.00139626,0.0277199
-0.4675,0.00890118,0.0277199
-2.24583,0.0427606,0.0255876
0.595833,-0.0113446,0.0234553
1.36583,-0.0260054,0.0362491
-2.29167,0.0436332,0.0277199
1.045,-0.0198968,0.0298522
0.311667,-0.00593412,0.0319845
-0.100833,0.00191986,0.0319845
0.825,-0.015708,0.0319845
0.825,-0.015708,0.0319845
0.999167,-0.0190241,0.0277199
0.366667,-0.00698132,0.0362491
0.375833,-0.00715585,0.0362491
-0.715,0.0136136,0.0234553
0.650833,-0.0123918,0.0362491
-1.1275,0.0214675,0.0319845
0.815833,-0.0155334,0.0298522
-1.21917,0.0232129,0.0362491
0.485833,-0.00925025,0.0319845
-0.0458333,0.000872665,0.0362491
-1.80583,0.034383,0.0362491
1.595,-0.0303687,0.0319845
0.11,-0.0020944,0.0341168
-0.623333,0.0118682,0.0277199
-0.293333,0.00558505,0.0362491
-1.52167,0.0289725,0.0362491
0.504167,-0.00959931,0.0298522
0.339167,-0.00645772,0.0383814
-1.7325,0.0329867,0.0341168
0.99,-0.0188496,0.0341168
0.641667,-0.0122173,0.0405137
0.88,-0.0167552,0.0298522
-0.256667,0.00488692,0.0405137
-1.93417,0.0368264,0.042646
0.403333,-0.00767945,0.0362491
0.55,-0.010472,0.042646
1.0175,-0.0193732,0.0319845
1.375,-0.0261799,0.0383814
-2.5575,0.0486947,0.0405137
2.12667,-0.0404916,0.0298522
-1.2925,0.0246091,0.0405137
0.760833,-0.0144862,0.0383814
0.22,-0.00418879,0.0298522
0.916667,-0.0174533,0.0405137
-2.3925,0.0455531,0.0405137
1.485,-0.0282743,0.0319845
0.430833,-0.00820305,0.0447783
-1.96167,0.03735,0.0362491
-0.1925,0.00366519,0.0405137
-2.96083,0.0563741,0.042646
1.24667,-0.0237365,0.042646
-1.35667,0.0258309,0.0447783
1.09083,-0.0207694,0.042646
-0.275,0.00523599,0.0405137
1.38417,-0.0263545,0.0383814
-0.394167,0.00750492,0.0405137
0.641667,-0.0122173,0.0405137
-1.83333,0.0349066,0.0341168
0.119167,-0.00226893,0.0405137
-1.21,0.0230383,0.0362491
0.605,-0.0115192,0.0405137
0.229167,-0.00436332,0.0447783
-0.385,0.00733038,0.0383814
-0.146667,0.00279253,0.042646
0.513333,-0.00977384,0.0405137
0.366667,-0.00698132,0.0469106
0.366667,-0.00698132,0.0469106
0.531667,-0.0101229,0.0511753
-1.485,0.0282743,0.0469106
0.8525,-0.0162316,0.042646
-0.825,0.015708,0.0405137
1.88833,-0.0359538,0.042646
-1.3475,0.0256563,0.0447783
1.97083,-0.0375246,0.042646
-1.21,0.0230383,0.0447783
1.44833,-0.0275762,0.0362491
0.586667,-0.0111701,0.0511753
1.22833,-0.0233874,0.0447783
-0.495,0.00942478,0.049043
0.2475,-0.00471239,0.0383814
-1.00833,0.0191986,0.0447783
0.6325,-0.0120428,0.0469106
